lyrics
"Mama was queen of the mambo Papa was king of the Congo Deep down in the jungle I start bangin' my first bongo Every monkey'd like to be In my place instead of me 'Cause I'm the king of bongo, baby I'm the king of bongo bong I went to the big town Where there is a lot of sound From the jungle to the city Looking for a bigger crown So I play my boogie For the people of big city But they don't go crazy When I'm bangin' on my boogie I'm the (King  kthe bongo, king of the bongo bong Hear me when I come, baby King of the bongo King of the bongo bong Nobo Dy'd like to be in my place instead of me 'Cause nobody go crazy when I'm bangin' on my boogie I'm a king without a crown hanging loose in a big town But I'm the king of bongo baby I'm the king of bongo bong King of the bongo King of the bongo bong Hear me when I come, baby King of the bongo King of the bongo bong Hear me when I come They say that I'm a clown Making too much dirty sound They say there is no place for little monkey in this town Nobody'd like to be in my place instead of me 'Cause nobody go crazy when I'm bangin' on my boogie I'm the (King  kthe bongo, king of the bongo bong) Hear me when I come, baby King of the bongo King of the bongo bong Hear me when I come Bangin' on my bongo, all that swing belongs to me I'm so happy there's nobody in my place instead of me I'm a king without a crown hanging loose in a big town I'm the king of bongo baby I'm the king of bongo bong King of the bongo King of the bongo bong) Hear me when I come, baby (king of the bongo, king of the bongo bong Hear me when I come Mama was queen of the mambo Papa was king of the Congo Deep down in the jungle I start bangin' my first bongo Every monkey'd like to be In my place instead of me Cause I'm the king of bongo, baby I'm the king of bongo bong Hear me when I come Je ne t'aime plus mon amour Je ne t'aime plus tous les jours Je ne t'aime plus mon amour Je ne t'aime plus tous les jours Parfois j'aimerais mourir, tellement j'ai voulu croire Parfois j'aimerais mourir, pour ne plus rien avoir Parfois j'aimerais mourir, pour plus jamais te voir Parfois j'aimerais mourir, tellement y'a plus d'espoir Parfois j'aimerais mourir, pour plus jamais te revoir Parfois j'aimerais mourir, pour ne plus rien savoir Je ne t'aime plus mon amour Je ne t'aime plus tous les jours Je ne t'aime plus mon amour Je ne t'aime plus tous les jours"
"Popularity : 275 users have visited this page Sponsored links I see you, contemplating, your confused So I'm waiting, so why don't you Make your move on me The feelings you hide I feel deep inside when your near We're both in a crowd Your thinking aloud and I hear You can't deny no no no Whats in your eyes In your eyes Its plain to see You want to be my guy Chorus: I'll be all you ever need Satisfaction guaranteed If you give me half a chance I'll be your girl I'll be all you ever need Satisfaction guaranteed If you give me half a chance I'll rock your world Everytime we meet It's the same old thing Incomplete Thoughts are all you bring, so boy reveal What is on your mind Your so insecure But I'll make you sure with my love And when I am done I'll be the one you think of You can't deny no no no Whats in your eyes In your eyes Its plain to see You want to be my guy Chorus"
"Emergency Paging Dr. Beat Emergency Doctor, I've got this feeling Deep inside of me, deep inside of me I just can't control my feet When I hear the beat, when I hear the beat Hey doctor, could you give me something To ease the pain, to ease the pain 'Cause if you don't help me soon I'm gonna lose my brain, gonna go insane I just don't know, don't know How I'm gonna deal with you Doc, doc, doc, doc, Doctor Beat I just don't know, don't know Won't you help me, Dr.Beat Doc, doc, doc, doc, Doctor Beat Won't you help me, Dr. Beat Doc, doc, doc, doc, Doctor Beat Won't you help me, Dr. Beat Doc, doc, doc, doc, Doctor Beat Won't you help me, Dr. Beat Say, say, say Doctor I've got this fever That I can't control, that I can't control Music makes me move my body Makes me move my soul, makes me move my soul Doc, you better give me something 'Cause I'm burning up, yes I'm burning up Doc, you've got to find a cure Or we're gonna die, yes we're gonna die I just don't know, don't know How I'm gonna deal with you Doc, doc, doc, doc, Doctor Beat I just don't know, don't know Won't you help me, Dr.Beat Doc, doc, doc, doc, Doctor Beat Won't you help me, Dr.Beat Doc, doc, doc, doc, Doctor Beat Doctor, Doctor Won't you please help me You gotta help me, you gotta help me If you got trouble can't stop your feet Pay a little visit to Doctor Beat Doctor, Doctor Won't you please help me You gotta help me, you gotta help me Doc, doc, doc, doc, Doctor Beat If you got trouble can't stop your feet Pay a little visit to Doctor Beat Doc, doc, doc, doc, Doctor Beat You gotta help me, you gotta help me Won't you Doc, doc, doc, doc, Doctor Beat Won't you please help me Doc, doc, doc, doc, Doctor Beat Won't you Doc, doc, doc, doc, Doctor Beat Doctor, Doctor Won't you please help me"
"Some dreams Live on in time forever Those dreams You want with all your heart And I'll do whatever it takes Follow through with the promise I made Put it all on the line What I hoped for at last would be mine If I could reach, higher Just for one moment touch the sky From that one moment in my life I'm gonna be stronger Know that I've tried my very best I'd put my spirit to the test If I could reach Some days Are meant to be remembered Those days We rise above the stars So I'll go the distance this time Seeing more the higher I climb That the more I believe All the more that this dream will be mine If I could reach, higher Just for one moment touch the sky From that one moment in my life I'm gonna be stronger Knowing that I've tried my very best I'd put my spirit to the test If I could reach If I could reach, higher Just for one moment touch the sky That one moment in my life I'm gonna be stronger I'm gonna be so much stronger Yes I am I put my spirit to the test If I could reach If I could, if I could If I could reach Reach, I'd reach, I'd reach I'd reach, I'd reach so Much higher"
"If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? He came to town like a midwinter storm He rode through the fields, so handsome and strong His eyes was his tools and his smile was his gun But all he had come for was havin' some fun If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? He brought disaster wherever he went The hearts of the girls was to hell broken sent They all ran away so nobody would know And left only men 'cause of Cotton-Eyed Joe If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe? If it hadn't been for Cotton-Eyed Joe I'd been married long time ago Where did you come from? Where did you go? Where did you come from, Cotton-Eyed Joe?"
"Shalalala la la la Uh huh I was down at the New Amsterdam Staring at this yellow-haired girl Mr. Jones strikes up a conversation With a black-haired flamenco dancer You know she dances while his father plays guitar She's suddenly beautiful And we all want something beautiful Man, I wish I was beautiful So come dance this silence down through the morning Shalalala la la la la, yeah.. Uh huh, yeah.. Cut up, Maria! Show me some of them Spanish dances And pass me a bottle, Mr. Jones Believe in me, help me believe in anything 'Cause I wanna be someone who believes, yeah Mr. Jones and me tell each other fairy tales And we stare at the beautiful women ""She's looking at you. Ah, no, no, she's looking at me."" Smiling in the bright lights, coming through in stereo When everybody loves you, you can never be lonely Well, I'm gonna paint my picture Paint myself in blue and red and black and gray All of the beautiful colors are very, very meaningful Yeah, well, you know gray is my favorite color I felt so symbolic yesterday If I knew Picasso, I would buy myself a gray guitar and play Mr. Jones and me look into the future Yeah, we stare at the beautiful women ""She's looking at you. I don't think so. She's looking at me.""Standing in the spotlight, I bought myself a gray guitar When everybody loves me, I will never be lonely I'll never be lonely Said I'm never gonna be lonely I want to be a lion Yeah, everybody wants to pass as cats We all want to be big, big stars, yeah But we got different reasons for that Believe in me, 'cause I don't believe in anything And I, I want to be someone to believe To believe, to believe, yeah! Mr. Jones and me, stumbling through the barrio Yeah, we stare at the beautiful women ""She's perfect for you, man, there's got to be somebody for me.""I want to be Bob Dylan Mr. Jones wishes he was someone just a little more funky When everybody loves you, ah son That's just about as funky as you can be Mr. Jones and me, staring at the video When I look at the television, I want to see me Staring right back at me We all want to be big stars But we don't know why, and we don't know how But when everybody loves me I want to be just about as happy as I can be Mr. Jones and me, we're gonna be big stars"
"I see your face cloud over like a little girl Your eyes have lost their shine You whisper something softly I'm not meant to hear Baby tell me what's on your mind I don't care what people say About the two of us from different worlds I love you so much that it hurts inside Are you listening Please listen to me, girl Can't we try just a little bit harder Can't we give just a little bit more Can't we try to understand that it's love we're fighting for Can't we try just a little more passion Can't we try just a little less pride I love you so much baby that it tears me up inside I hear you on the telephone with God knows who Spilling out your heart for free Everyone needs someone they can talk to, girl That someone should be me So many times I've tried to tell you You just turn away (how did i know) My life is changing so fast now Leaves me lonely and afraid (don't be afraid) Can't we try just a little bit harder Can't we give just a little bit more Can't we try to understand That it's love we're fighting for Can't we try just a little more passion Can't we try just a little less pride I love you so much baby that it tears me up inside Don't let our love fade away (Don't let our love fade away) No matter what people say (No matter no matter what they say) I need you more and more each day (Don't let our love fade away) No matter what people say (Don't matter no matter what they say) Can't we try just a little bit harder Can't we give just a little bit more Can't we try to understand That it's love we're fighting for Can't we try just a little more passion Can't we try just a little less pride Love you so much, baby Tears me up inside (It tears me up inside) Can't we try just a little bit harder (Can't we try) Can't we give just a little bit more (A little bit more) Can't we try to understand that its love we're fighting for Can't we try just a little more passion Can't we try just a little less pride (A little less pride) Love you so much baby tears me up inside (It tears me up inside) Can't we try just a little bit harder (Can't we try...)"
I woke up last night Thinking of you Reminiscing of These moments we spend together Let's go back to where we were And start all over again All I want it's just the chance If I could I go back in time To change my roms to rhymes All I want it's just the chance Oh I can't live without you my darling Without you I can't go on Oh I can't live without you my darling There's no reason to live for Wishing on a star Hoping dreams come true Thinking of a kiss That you and I once knew Let's go back to where we were And start all over again All I want it's just the chance If I could I go back in time To change my roms to rhymes All I want it's just the chance Oh I can't live without you my darling Sin ti me quiero morir Oh I can't live without you my darling Sin ti me muero mi amor Oh I can't live without you my darling Sin ti me quiero morir Oh I can't live without you my darling Sin ti me muero mi amor Oh I can't live without you my darling Sin ti me quiero morir Oh I can't live without you my darling Sin ti me muero mi amor No puedo vivir sin ti
"I got my first real six string Bought it at the five and dime Played it til my fingers bled Was the summer of '69 Me and some guys from school Had a band and we tried real hard Jimmy quit and Jody got married I shoulda known we'd never get far But when I look back now That summer seemed to last forever And if I had the choice Ya, I'd always wanna be there Those were the best days of my life Ain't no use in complainin' When you got a job to do Spent my evenin's down at the drive-in And that's when I met you, ya Standin' on your mama's porch You told me that you'd wait forever Oh, and when you held my hand I knew that it was now or never Those were the best days of my life Oh Yeah! Back in the summer of '69 Oh! Man, we were killin' time We were young and restless We needed to unwind I guess nothin' can last forever Forever, no... Yeah! And now the times are changin' Look at everything that's come and gone Sometimes when I play that old six string I think about ya 'n wonder what went wrong Standin' on your mama's porch You told me it would last forever Oh, the way you held my hand I knew that it was now or never Those were the best days of my life Oh yeah Back in the summer of '69 Uh-huh It was the summer of '69 Oh yeah Me and my baby in a 69 Oh! Oh! It was the summer, summer, summer of 69"
"Nana-na, nana-na, nana-na, nana-na no Kill them with the ""Nooooo"" Nana-na, nana-na, nana-na, nana-na no Kill them with the... Kill them with the... Kill them with the.... Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High...kill them with the ""No!"" No bwoy ain't got no secret for you Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High.. kill dem with the ""No!""Tell them say, ""Vegas say so..."" (make a boy know you ah no pappy show) Me want you skin your teeth, and make me see it If you sure from you born say you never do it You a no freak, one man you keep And him never yet complain say, ""you're  deep"" You make your vow, you know, answer to 'yow' And a one man a sample your chocho Lift up your brow Make a guy know Say him if him move him blow-wow ...and sing again Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High...kill them with the ""No!"" No bwoy ain't got no secret for you Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High.. kill dem with the ""No!""Tell them say, ""Vegas say so..."" (make a boy know you ah no pappy show) Me want hear you scream If your mouth clean No man never rope you in for no ice cream You don't smell green Like Sharlene You hold a fresh And have a healthy hygiene Some assuming, while you keep blooming Like a pretty little lilly inna di morning You're not brawling, pressure dem darling While you're rising them keep falling ...so sing again Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High...kill them with the ""No!"" No bwoy ain't got no secret for you Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High.. kill dem with the ""No!""Tell them say, ""Vegas say so...""Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High...kill them with the ""No!"" No bwoy ain't got no secret for you Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High.. kill dem with the ""No!""Tell them say, ""Vegas say so..."" (make a boy know you ah no pappy show) Me want you scream, bruk out, whine up your body Hand inna the air, 'cause you a no ray-ray One ship alone can dock 'pon a bay Pon a bwoy mic you nah DJ Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High...kill them with the ""No!"" No bwoy ain't got no secret for you Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High.. kill dem with the ""No!""Tell them say, ""Vegas say so..."" (make a boy know you ah no pappy show) Me want you skin your teeth, and make me see it If you sure from you born say you never do it You a no freak, one man you keep And him never yet complain say, ""you're  deep"" You make your vow, you know, answer to 'yow' And a one man a sample your chocho Lift up your brow Make a guy know Say him if him move him blow-wow ...and sing again Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High...kill them with the ""No!"" No bwoy ain't got no secret for you Heads High...kill them with the ""No!"" Just make a bwoy know you nah blow Heads High.. kill dem with the ""No!""Tell them say, ""Vegas say so..."" (make a boy know you ah no pappy show)"
