lyrics
"Feels good Everybody Tender lover Tender love Eleanor Rigby spends half her life All alone No fault of her own Made a decision Love has no place in her home Love It has a right to go Love has no limit If you believe in love It'll open up so Don't even give in 'Cause if it starts to give Just hold on We didn't didn't make it But love'll get you by If you only try Just don't give up on love 'Cause it didn't work out this time Tender lover Girl, I'm so sorry Well I never meant to hurt you I never meant to break your heart Tender love So broken hearted Well I never meant to break your Break your little tender heart Don't ever give up in spite of our love Love is much too precious It's greater than both of us There's more than enough Keep looking for love Just be a believer It'll give you what you want Sky is the limit If you believe in love It'll open up so Don't ever give in 'Cause if it starts to give Just hold on We didn't Didn't make it But love'll get you by If you only try Just don't give up on love 'Cause it didn't work out this time My tender lover Tender lover Tender love NA"
"Standing in the rain, with his head hung low Couldn't get a ticket, it was a sold out show Heard the roar of the crowd, he could picture the scene Put his ear to the wall, then like a distant scream He heard one guitar, just blew him away He saw stars in his eyes, and the very next day Bought a beat up six string in a secondhand store Didn't know how to play it, but he knew for sure That one guitar felt good in his hands Didn't take long to understand Just one guitar, slung way down low Was one way ticket, only one way to go So he started rocking He is never going to stop Got to keep on rocking Someday he's going to make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero He took one guitar, juke box hero, stars in his eyes Juke box hero, he'll come alive tonight In a town without a name, in a heavy downpour Thought he passed his own shadow, by the backstage door Like a trip through the past, to that day in the rain And that one guitar made his whole life change Now he needs to keep on rockin' He just can't stop Gotta keep on rocking' Someday gonna make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero And be a juke box hero, got stars in his eyes He took one guitar, stars in his eyes He'll come alive tonight woah NA Yeah, he's gotta keep on rockin' Never gonna stop Gotta keep on rocking' Someday gonna make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero Yeah juke box hero, got stars in his eyes Juke box hero, ahh Juke box hero, ahh Juke box hero, got stars in his eyes Stars in his eyes Standing in the rain, with his head hung low Couldn't get a ticket, it was a sold out show Heard the roar of the crowd, he could picture the scene Put his ear to the wall, then like a distant scream He heard one guitar, just blew him away He saw stars in his eyes, and the very next day Bought a beat up six string in a secondhand store Didn't know how to play it, but he knew for sure That one guitar felt good in his hands Didn't take long to understand Just one guitar, slung way down low Was one way ticket, only one way to go So he started rocking He is never going to stop Got to keep on rocking Someday he's going to make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero He took one guitar, juke box hero, stars in his eyes Juke box hero, he'll come alive tonight In a town without a name, in a heavy downpour Thought he passed his own shadow, by the backstage door Like a trip through the past, to that day in the rain And that one guitar made his whole life change Now he needs to keep on rockin' He just can't stop Gotta keep on rocking' Someday gonna make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero And be a juke box hero, got stars in his eyes He took one guitar, stars in his eyes He'll come alive tonight woah NA Yeah, he's gotta keep on rockin' Never gonna stop Gotta keep on rocking' Someday gonna make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero Yeah juke box hero, got stars in his eyes Juke box hero, ahh Juke box hero, ahh Juke box hero, got stars in his eyes Stars in his eyes"
"Girlfriend in a coma, I know I know - it's serious Girlfriend in a coma, I know I know - it's really serious There were times when I could Have ""murdered"" her (but you know, I would hate Anything to happen to her) No, I don't want to see her Do you really think She'll pull through? Do you really think She'll pull through? Do... Girlfriend in a coma, I know I know - it's serious My, my, my, my, my, my baby, goodbye There were times when I could Have ""strangled"" her (but you know, I would hate Anything to happen to her) Would you please let me see her! Do you really think She'll pull through? Do you really think She'll pull through? Do... Let me whisper my last goodbyes I know - it's serious"
"You know I never I never seen you look so good You never act the way you should But I like it And I know you like it too The way that I want you I gotta have you Oh yes, I do I never I never ever stay out late You know that I can hardly wait Just to see you And I know you cannot wait A' Wait to see me too I gotta touch you Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me You know I call you I call you on the telephone I'm only hoping that you're home So I can hear you When you say those words to me And whisper so softly I gotta hear you Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me C.C. pick up that guitar and talk to me Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me You know I never I never seen you look so good You never act the way you should But I like it And I know you like it too The way that I want you I gotta have you Oh yes, I do I never I never ever stay out late You know that I can hardly wait Just to see you And I know you cannot wait A' Wait to see me too I gotta touch you Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me You know I call you I call you on the telephone I'm only hoping that you're home So I can hear you When you say those words to me And whisper so softly I gotta hear you Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me C.C. pick up that guitar and talk to me Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me"
"(Baby, don't go) No baby, no baby, no baby No No baby, no baby, no baby (No, no, no, no, no, no, no, no, no, no Don't wanna go) Even though I hate to leave girl For I cry as I walk out the door (The door, I cry) Temptation is asking me to stay But we've been through the same thing before I can't believe that this is happening to us We made vows to never be apart (Never, never, never, never) I turn my head to see if you're hurt 'Cause I also feel it deep in my heart You said you'd never leave me I said I'll never leave you But fairy tales don't always come true You promised to stay with me I promised to stay with you I guess you knew and blew a good thing, baby 'Cause I'm saying bye bye My sunny days just ain't the same Every hour of the day brings me tears (I cry, too) So I guess I have to keep on hoping, wishing, praying That you are here (That you're here with me yeah) And I'd rather end this self misery than to go on Living without you And, and,  I I ask myself over and over again If leaving you makes me a fool Baby You said you'd never leave me I said I'll never leave you But fairy tales don't always come true You promised to stay with me I promised to stay with you I guess you knew, I guess you knew we blew a good thing Yeah, yeah 'Cause I'm saying bye bye Bye bye (Goodbye love) You know I'm saying bye bye (Goodbye love) Bye bye (Goodbye) Bye bye, my love, yeah What must I do If I can't spend this moment with you I'm out of mind Just help me to regain my sanity, baby Bye bye, baby Bye bye (Goodbye love) I don't really want to leave you baby I am so confused, baby (Goodbye) Good, good, goodbye baby (Goodbye love) Don't leave me baby 'Til we make love just one more time Make it seem forever This is our last and final goodbye Goodbye"
"A dreaded sunny day So I meet you at the cemetry gates Keats and Yeats are on your side A dreaded sunny day So I meet you at the cemetry gates Keats and Yeats are on your side While Wilde is on mine So we go inside and we gravely read the stones All those people, all those lives, where are they now? With-a loves and hates and passions just like mine They were born, and then they lived, and then they died Seems so unfair, I want to cry You say: ""'Ere thrice the sun done salutation to the dawn"" And you claim these words as your own But I've read well and I've heard them said A hundred times, maybe less, maybe more If you must write prose and poems the words you use should be your own Don't plagiarise or take ""on loan""'Cause there's always someone, somewhere with a big nose, who knows And who trips you up and laughs when you fall Who'll trip you up and laugh when you fall You say: ""'Ere long done do does did""Words which could only be your own And then produce the text from whence was ripped Some dizzy whore, 1804 A dreaded sunny day, so let's go where we're happy And I meet you at the cemetry gates Oh, Keats and Yeats are on your side A dreaded sunny day, so let's go where we're wanted And I meet you at the cemetry gates Keats and Yeats are on your side, but you lose 'Cause weird lover Wilde is on mine Sugar!"
"I get a little tongue twisted Every time I talk to you, when I see you And I'm so glad that you just missed it The way I stare to memorize your face To kiss you in my mind Love you all the time Cause when I close my eyes I still can see your smile Its bright enough to light my life Out of my darkest hour Please believe its true When I tell you I love you I've taken too many chances Searching for the truth of love, thats in my heart Tell me if I've made the wrong advances Tell me if I've made you feel ashamed Cause I know I have to do this Would you hold my hand right through it Cause when I close my eyes I still can see your smile Its bright enough to light my life Out of my darkest hour Please believe its true When I tell you I Love you Oh, Oh Had to let you just what would happen Yes I had to let you know the truth I know I've got to do this Would you hold my hand right through it Would you Cause when I close my eyes I still can see your smile Its bright enough to light my life Out of my darkest hour Cause when I close my eyes I still can see your smile Its bright enough to light my life Out of my darkest hour You know now this is true When I tell you I love you"
"Jump back, what's that sound? Here she comes, full blast and top down Hot shoe, burnin' down the avenue Model citizen zero discipline Don't you know she's coming home with me? You'l lose her in the turn I'll get her! Panama, Panama Panama, Panama Ain't nothin' like it, her shiny machine Got the feel for the wheel, keep the moving parts clean Hot shoe, burnin' down the avenue Got an on-ramp Comin' through my bedroom Don't you know she's coming home with me? You'll lose her in the turn I'll get her! Panama, Panama Panama, Panama NA Yeah, we're runnin' a little bit hot tonight I can barely see the road from the heat comin' off of it Ah, I reach down, between my legs, ease the seat back She's blinding, I'm flying Right behind the rear-view mirror, now Got the feeling, power-steering Pistons popping, ain't no stopping now! Panama, Panama Panama, Panama Panama, Panama Panama Jump back, what's that sound? Here she comes, full blast and top down Hot shoe, burnin' down the avenue Model citizen zero discipline Don't you know she's coming home with me? You'l lose her in the turn I'll get her! Panama, Panama Panama, Panama Ain't nothin' like it, her shiny machine Got the feel for the wheel, keep the moving parts clean Hot shoe, burnin' down the avenue Got an on-ramp Comin' through my bedroom Don't you know she's coming home with me? You'll lose her in the turn I'll get her! Panama, Panama Panama, Panama NA Yeah, we're runnin' a little bit hot tonight I can barely see the road from the heat comin' off of it Ah, I reach down, between my legs, ease the seat back She's blinding, I'm flying Right behind the rear-view mirror, now Got the feeling, power-steering Pistons popping, ain't no stopping now! Panama, Panama Panama, Panama Panama, Panama Panama"
"Shot like an arrow going through my heart That's the pain I feel I feel whenever we're apart Not to say that I'm in love with you But who's to say that I'm not I just know that it feels wrong When I'm away too long It makes my body hot So let me tell ya baby I'll tell your mama I'll tell your friends I'll tell anyone whose heart can comprehend Send it in a letter baby Tell you on the phone I'm not the kinda girl Who likes to be alone I miss ya much Boy-oh-I miss you much I really miss you much M-I-S-S you much I miss ya much Boy-oh-I miss you much Baby, I really miss you much M-I-S-S you much I'm rushing home Just as soon as I can I'm rushing home to see Your smiling face And feel your warm embrace It makes f-feel so g-g-g good So I'll tell you baby I'll tell your mama I'll tell your friends I'll tell anyone whose heart can comprehend Send it in a letter baby Tell you on the phone I'm not the kinda girl Who likes to be alone I miss ya much Boy-oh-I miss you much I really miss you much M-I-S-S you much I miss ya much Boy-oh-I miss you much Baby, I really miss you much M-I-S-S you much I miss ya much Boy-oh-I miss you much I really miss you much M-I-S-S you much I miss ya much Boy-oh-I miss you much Baby, I really miss you much M-I-S-S you much Miss you much I miss you much I really really miss you much Miss you much I miss you much I'm not ashamed to tell the world I miss you I'll tell your mama I'll tell your friends I'll tell anyone whose heart can comprehend Send it in a letter baby Tell you on the phone I'm not the kinda girl Who likes to be alone I miss ya much Boy-oh-I miss you much I really miss you much M-I-S-S you much I miss ya much Boy-oh-I miss you much Baby, I really miss you much M-I-S-S you much I miss ya much Boy-oh-I miss you much I really miss you much M-I-S-S you much I miss ya much Boy-oh-I miss you much Baby, I really miss you much M-I-S-S you much That's the end?"
Getting crazy on the waltzers but it's the life that I choose Sing about the sixblade sing about the switchback and a torture tattoo And I've been riding on a ghost train where the cars they scream and slam And I don't know where I'll be tonight but I'd always tell you where I am In a screaming ring of faces I've seen her standing in the light She had a ticket for the races just like me she was a victim of the night I put a hand upon the lever said let it rock and let it roll I had the one arm bandit fever there was an arrow through my heart and my soul And the big wheel keep on turning neon burning up above And I'm just high on the world Come on and take a low ride with me girl On the tunnel of love It's just the danger when you're riding at your own risk She said you are the perfect stranger she said baby let's keep it like this It's just a cake walk twisting baby step right up and say Hey mister give me two give me two cos any two can play Well it's been money for muscle another whirligig Money for muscle and another girl I dig Another hustle just to make it big And rockaway rockaway And girl it looks so pretty to me just like it always did Like the Spanish City to me when we were kids Oh girl it looks so pretty to me just like it always did Like the Spanish City to me when we were kids She took off a silver locket she said remember me by this She put her hand in my pocket I got a keepsake and a kiss And in the roar of the dust and diesel I stood and watched her walk away I could have caught up with her easy enough but something must have made me stay And now I'm searching through these carousels and the carnival arcades Searching everywhere from steeplechase to palisades In any shooting gallery where promises are made To rockaway rockaway from cullercoats and whitley bay out to rockaway
